gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
GRCh38_MTF2	-28.534594	-15.338032	4.259162225547924e-53	5.029611211354429e-52	
GRCh38_POLR3GL	-28.447796	-15.338032	4.259162225547924e-53	5.029611211354429e-52	
GRCh38_DDX1	-28.575815	-15.338032	4.259162225547924e-53	5.029611211354429e-52	
GRCh38_UBA2	-28.517887	-15.338032	4.259162225547924e-53	5.029611211354429e-52	
GRCh38_CCL5	-28.782436	-15.338032	4.259162225547924e-53	5.029611211354429e-52	
GRCh38_AP2B1	-28.5052	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_IK	-28.549633	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_FTSJ2	-28.51587	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_C16orf87	-28.705019	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_TFDP1	-28.482672	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_MRPS2	-28.50237	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_HIST1H2BG	-28.936537	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_ARHGAP18	-28.748684	-15.360521	3.011437620606916e-53	3.570445793897384e-52	
GRCh38_C1D	-28.552122	-15.383011	2.128162602589606e-53	2.529974536335914e-52	
GRCh38_PRPF31	-28.572947	-15.383011	2.128162602589606e-53	2.529974536335914e-52	
GRCh38_IAH1	-28.55081	-15.383011	2.128162602589606e-53	2.529974536335914e-52	
GRCh38_CNIH4	-28.569288	-15.383011	2.128162602589606e-53	2.529974536335914e-52	
GRCh38_BRCA1	-28.703197	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_CCNC	-28.484829	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_ERICH1	-28.58493	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_LINC00996	-28.588589	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_SMIM15	-28.526352	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_ELAVL1	-28.522337	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_MYC	-29.02263	-15.4055	1.5032007593743765e-53	1.789414219397538e-52	
GRCh38_C8orf33	-28.60224	-15.427991	1.0612321702914143e-53	1.2662680796810504e-52	
GRCh38_RAB4A	-28.55217	-15.427991	1.0612321702914143e-53	1.2662680796810504e-52	
GRCh38_MRPS27	-28.468607	-15.427991	1.0612321702914143e-53	1.2662680796810504e-52	
GRCh38_UBE2G1	-28.567413	-15.427991	1.0612321702914143e-53	1.2662680796810504e-52	
GRCh38_ARHGAP30	-28.610188	-15.427991	1.0612321702914143e-53	1.2662680796810504e-52	
GRCh38_TAOK3	-28.588469	-15.427991	1.0612321702914143e-53	1.2662680796810504e-52	
GRCh38_MAPRE1	-28.536486	-15.45048	7.488331561726937e-54	8.998681362489885e-53	
GRCh38_BTF3L4	-28.515425	-15.45048	7.488331561726937e-54	8.998681362489885e-53	
GRCh38_SREK1	-28.58332	-15.45048	7.488331561726937e-54	8.998681362489885e-53	
GRCh38_WBP4	-28.555183	-15.45048	7.488331561726937e-54	8.998681362489885e-53	
GRCh38_UBE2G2	-28.570158	-15.45048	7.488331561726937e-54	8.998681362489885e-53	
GRCh38_CLTB	-28.622438	-15.49546	3.7228718581865773e-54	4.481342256440808e-53	
GRCh38_MAP3K13	-28.488857	-15.49546	3.7228718581865773e-54	4.481342256440808e-53	
GRCh38_FAM60A	-28.584618	-15.49546	3.7228718581865773e-54	4.481342256440808e-53	
GRCh38_ASNA1	-28.533873	-15.49546	3.7228718581865773e-54	4.481342256440808e-53	
GRCh38_MRPL16	-28.61652	-15.49546	3.7228718581865773e-54	4.481342256440808e-53	
GRCh38_KNOP1	-28.642117	-15.49546	3.7228718581865773e-54	4.481342256440808e-53	
GRCh38_HSPH1	-28.717978	-15.51795	2.6229888637248373e-54	3.1638186654802745e-53	
GRCh38_TBL1XR1	-28.561287	-15.51795	2.6229888637248373e-54	3.1638186654802745e-53	
GRCh38_STAT1	-28.768133	-15.51795	2.6229888637248373e-54	3.1638186654802745e-53	
GRCh38_NOLC1	-28.629337	-15.51795	2.6229888637248373e-54	3.1638186654802745e-53	
GRCh38_PTGES2	-28.603422	-15.51795	2.6229888637248373e-54	3.1638186654802745e-53	
GRCh38_RP11-16E12.2	-28.578573	-15.51795	2.6229888637248373e-54	3.1638186654802745e-53	
GRCh38_MRPL35	-28.557497	-15.54044	1.8471239257674592e-54	2.240166637356405e-53	
GRCh38_CCDC58	-28.617628	-15.54044	1.8471239257674592e-54	2.240166637356405e-53	
GRCh38_PRDX4	-28.732307	-15.562929	1.3001002642078247e-54	1.5778226743930336e-53	
GRCh38_SH3GLB1	-28.555471	-15.562929	1.3001002642078247e-54	1.5778226743930336e-53	
GRCh38_TAF15	-28.618385	-15.562929	1.3001002642078247e-54	1.5778226743930336e-53	
GRCh38_CCR10	-28.666529	-15.562929	1.3001002642078247e-54	1.5778226743930336e-53	
GRCh38_LSM12	-28.601383	-15.585419	9.14616185501568e-55	1.111514030986044e-53	
GRCh38_NXT1	-28.617584	-15.585419	9.14616185501568e-55	1.111514030986044e-53	
GRCh38_SUMF2	-28.653679	-15.585419	9.14616185501568e-55	1.111514030986044e-53	
GRCh38_PDCD4	-28.678043	-15.585419	9.14616185501568e-55	1.111514030986044e-53	
GRCh38_COPS6	-28.661915	-15.585419	9.14616185501568e-55	1.111514030986044e-53	
GRCh38_EIF2AK1	-28.54793	-15.607909	6.431053750748973e-55	7.828936196090222e-54	
GRCh38_ABT1	-28.533192	-15.607909	6.431053750748973e-55	7.828936196090222e-54	
GRCh38_BLOC1S2	-28.63993	-15.607909	6.431053750748973e-55	7.828936196090222e-54	
GRCh38_RPS6KB2	-28.57299	-15.607909	6.431053750748973e-55	7.828936196090222e-54	
GRCh38_OCIAD1	-28.600977	-15.607909	6.431053750748973e-55	7.828936196090222e-54	
GRCh38_BARD1	-28.58031	-15.630399	4.5196688368885795e-55	5.536282193362758e-54	
GRCh38_RCC2	-28.552734	-15.630399	4.5196688368885795e-55	5.536282193362758e-54	
GRCh38_TMED10	-28.639866	-15.630399	4.5196688368885795e-55	5.536282193362758e-54	
GRCh38_SLC25A1	-28.551832	-15.630399	4.5196688368885795e-55	5.536282193362758e-54	
GRCh38_RBM26	-28.536118	-15.652888	3.1747702756097488e-55	3.8942531382081686e-54	
GRCh38_HSD17B12	-28.646463	-15.652888	3.1747702756097488e-55	3.8942531382081686e-54	
GRCh38_HIST1H2BH	-28.854912	-15.652888	3.1747702756097488e-55	3.8942531382081686e-54	
GRCh38_SLC16A1-AS1	-28.64141	-15.652888	3.1747702756097488e-55	3.8942531382081686e-54	
GRCh38_UCHL1	-28.74663	-15.652888	3.1747702756097488e-55	3.8942531382081686e-54	
GRCh38_PDCD10	-28.643303	-15.675378	2.2289442688469107e-55	2.738814305267589e-54	
GRCh38_RBPJ	-28.613586	-15.675378	2.2289442688469107e-55	2.738814305267589e-54	
GRCh38_ZNHIT3	-28.574587	-15.675378	2.2289442688469107e-55	2.738814305267589e-54	
GRCh38_ELP5	-28.542055	-15.675378	2.2289442688469107e-55	2.738814305267589e-54	
GRCh38_SHOC2	-28.640425	-15.675378	2.2289442688469107e-55	2.738814305267589e-54	
GRCh38_RWDD4	-28.52366	-15.697868	1.564110116428507e-55	1.9252339441424308e-54	
GRCh38_BLNK	-28.71733	-15.697868	1.564110116428507e-55	1.9252339441424308e-54	
GRCh38_HIPK2	-28.665836	-15.697868	1.564110116428507e-55	1.9252339441424308e-54	
GRCh38_PPP6R1	-28.576372	-15.697868	1.564110116428507e-55	1.9252339441424308e-54	
GRCh38_ACO2	-28.585876	-15.720358	1.097025312895377e-55	1.3521847098558237e-54	
GRCh38_WDR43	-28.712946	-15.720358	1.097025312895377e-55	1.3521847098558237e-54	
GRCh38_DPH5	-28.574253	-15.720358	1.097025312895377e-55	1.3521847098558237e-54	
GRCh38_FRG1	-28.712986	-15.720358	1.097025312895377e-55	1.3521847098558237e-54	
GRCh38_HEBP2	-28.60764	-15.720358	1.097025312895377e-55	1.3521847098558237e-54	
GRCh38_TMUB1	-28.544027	-15.742847	7.69036899464683e-56	9.53541243327863e-55	
GRCh38_MCM5	-28.699526	-15.765337	5.388388637591973e-56	6.683485962585232e-55	
GRCh38_PPP1CB	-28.655474	-15.7878275	3.7735650959529043e-56	4.682177272257199e-55	
GRCh38_DHPS	-28.58542	-15.7878275	3.7735650959529043e-56	4.682177272257199e-55	
GRCh38_DDB2	-28.688484	-15.810317	2.641350164271387e-56	3.2796379323543285e-55	
GRCh38_RNF126	-28.61784	-15.810317	2.641350164271387e-56	3.2796379323543285e-55	
GRCh38_LIMA1	-28.769102	-15.810317	2.641350164271387e-56	3.2796379323543285e-55	
GRCh38_SLC39A3	-28.627943	-15.810317	2.641350164271387e-56	3.2796379323543285e-55	
GRCh38_DEF8	-28.63833	-15.810317	2.641350164271387e-56	3.2796379323543285e-55	
GRCh38_DDX27	-28.66155	-15.832807	1.8479121002379238e-56	2.304141787129705e-55	
GRCh38_MTCH1	-28.592403	-15.832807	1.8479121002379238e-56	2.304141787129705e-55	
GRCh38_HIGD1A	-28.66765	-15.832807	1.8479121002379238e-56	2.304141787129705e-55	
GRCh38_DHCR24	-28.762192	-15.855296	1.2921645822868387e-56	1.6128869244209471e-55	
GRCh38_CXXC5	-28.634705	-15.855296	1.2921645822868387e-56	1.6128869244209471e-55	
GRCh38_FLOT1	-28.634007	-15.855296	1.2921645822868387e-56	1.6128869244209471e-55	
GRCh38_GPR183	-28.86367	-15.855296	1.2921645822868387e-56	1.6128869244209471e-55	
GRCh38_PRPF4B	-28.689161	-15.877787	9.030993890175138e-57	1.1288424145879947e-55	
GRCh38_FAM192A	-28.563972	-15.877787	9.030993890175138e-57	1.1288424145879947e-55	
GRCh38_C17orf62	-28.595888	-15.877787	9.030993890175138e-57	1.1288424145879947e-55	
GRCh38_FAM204A	-28.622751	-15.877787	9.030993890175138e-57	1.1288424145879947e-55	
GRCh38_DCTN2	-28.63866	-15.877787	9.030993890175138e-57	1.1288424145879947e-55	
GRCh38_PTPRC	-28.647228	-15.900276	6.308621231002608e-57	7.899471568958225e-56	
GRCh38_PRKCSH	-28.603819	-15.922766	4.404681850630779e-57	5.542805390893092e-56	
GRCh38_LBR	-28.676235	-15.922766	4.404681850630779e-57	5.542805390893092e-56	
GRCh38_MAD2L1	-28.774738	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_AHSA1	-28.717121	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_CEP57	-28.62084	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_RABL6	-28.668133	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_SARS	-28.632385	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_CDK6	-28.685284	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_VASP	-28.731554	-15.945255	3.0738015209558534e-57	3.870785770478805e-56	
GRCh38_SMAP1	-28.678127	-15.990235	1.494658300239102e-57	1.8868864250064736e-56	
GRCh38_RBBP6	-28.62436	-15.990235	1.494658300239102e-57	1.8868864250064736e-56	
GRCh38_SF3B1	-28.567116	-16.012726	1.0414699279426266e-57	1.3189969376592908e-56	
GRCh38_GOLGA4	-28.714485	-16.012726	1.0414699279426266e-57	1.3189969376592908e-56	
GRCh38_ANXA2	-28.80176	-16.012726	1.0414699279426266e-57	1.3189969376592908e-56	
GRCh38_BDP1	-28.671312	-16.012726	1.0414699279426266e-57	1.3189969376592908e-56	
GRCh38_TECR	-28.74509	-16.012726	1.0414699279426266e-57	1.3189969376592908e-56	
GRCh38_SLC50A1	-28.722946	-16.012726	1.0414699279426266e-57	1.3189969376592908e-56	
GRCh38_EML4	-28.63896	-16.035215	7.253251322319191e-58	9.205790247153881e-57	
GRCh38_SMIM7	-28.634968	-16.035215	7.253251322319191e-58	9.205790247153881e-57	
GRCh38_ESF1	-28.68391	-16.057705	5.0489362876093125e-58	6.412673321398236e-57	
GRCh38_MOB3A	-28.656048	-16.057705	5.0489362876093125e-58	6.412673321398236e-57	
GRCh38_SPTSSA	-28.621471	-16.057705	5.0489362876093125e-58	6.412673321398236e-57	
GRCh38_CBR4	-28.580513	-16.057705	5.0489362876093125e-58	6.412673321398236e-57	
GRCh38_ZSCAN16-AS1	-28.697926	-16.057705	5.0489362876093125e-58	6.412673321398236e-57	
GRCh38_TUSC2	-28.641825	-16.057705	5.0489362876093125e-58	6.412673321398236e-57	
GRCh38_USP48	-28.684118	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_NFKBIA	-29.46215	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_BLVRB	-28.792946	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_ROCK1	-28.610388	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_RNF5	-28.650917	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_DAZAP1	-28.614489	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_PIGP	-28.652084	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_POLDIP2	-28.637714	-16.080194	3.512757952577679e-58	4.471172429484771e-57	
GRCh38_EIF1B	-28.637325	-16.102684	2.4427427299389e-58	3.1271690942566773e-57	
GRCh38_UBE3A	-28.66907	-16.102684	2.4427427299389e-58	3.1271690942566773e-57	
GRCh38_RNF168	-28.779282	-16.102684	2.4427427299389e-58	3.1271690942566773e-57	
GRCh38_KIAA1143	-28.647223	-16.102684	2.4427427299389e-58	3.1271690942566773e-57	
GRCh38_RAB8A	-28.601475	-16.102684	2.4427427299389e-58	3.1271690942566773e-57	
GRCh38_SMCO4	-28.74011	-16.125174	1.6978073110155367e-58	2.1774409454434255e-57	
GRCh38_YIF1B	-28.622341	-16.125174	1.6978073110155367e-58	2.1774409454434255e-57	
GRCh38_NAP1L4	-28.584429	-16.125174	1.6978073110155367e-58	2.1774409454434255e-57	
GRCh38_VPS35	-28.778032	-16.147663	1.179451897228805e-58	1.5142915889357446e-57	
GRCh38_TNFRSF13C	-28.788164	-16.147663	1.179451897228805e-58	1.5142915889357446e-57	
GRCh38_UBE2A	-28.63897	-16.147663	1.179451897228805e-58	1.5142915889357446e-57	
GRCh38_MRTO4	-28.821005	-16.170153	8.189421587284633e-59	1.0525780485048372e-57	
GRCh38_SMIM19	-28.629635	-16.170153	8.189421587284633e-59	1.0525780485048372e-57	
GRCh38_CS	-28.645817	-16.170153	8.189421587284633e-59	1.0525780485048372e-57	
GRCh38_PMF1	-28.670424	-16.170153	8.189421587284633e-59	1.0525780485048372e-57	
GRCh38_AURKB	-28.911207	-16.192642	5.683389021873566e-59	7.35275500225904e-58	
GRCh38_HUWE1	-28.736353	-16.192642	5.683389021873566e-59	7.35275500225904e-58	
GRCh38_MSL3	-28.964975	-16.192642	5.683389021873566e-59	7.35275500225904e-58	
GRCh38_SMIM4	-28.730232	-16.192642	5.683389021873566e-59	7.35275500225904e-58	
GRCh38_TUBA1A	-28.997805	-16.192642	5.683389021873566e-59	7.35275500225904e-58	
GRCh38_COPS3	-28.580013	-16.215134	3.9422366975933282e-59	5.109495966767472e-58	
GRCh38_ACBD6	-28.64287	-16.215134	3.9422366975933282e-59	5.109495966767472e-58	
GRCh38_PMPCB	-28.683807	-16.237623	2.733122917350632e-59	3.544965351740268e-58	
GRCh38_ATP1A1	-28.7756	-16.237623	2.733122917350632e-59	3.544965351740268e-58	
GRCh38_IARS	-28.67624	-16.237623	2.733122917350632e-59	3.544965351740268e-58	
GRCh38_CBX6	-28.914715	-16.237623	2.733122917350632e-59	3.544965351740268e-58	
GRCh38_CTSZ	-28.754925	-16.260113	1.8938988656256193e-59	2.4600574280191583e-58	
GRCh38_URM1	-28.629362	-16.260113	1.8938988656256193e-59	2.4600574280191583e-58	
GRCh38_NIN	-28.743044	-16.260113	1.8938988656256193e-59	2.4600574280191583e-58	
GRCh38_ARID4B	-28.730896	-16.260113	1.8938988656256193e-59	2.4600574280191583e-58	
GRCh38_CRNDE	-28.69793	-16.282602	1.3117031294759745e-59	1.7138621294670614e-58	
GRCh38_ARPC1A	-28.659975	-16.282602	1.3117031294759745e-59	1.7138621294670614e-58	
GRCh38_WNK1	-28.724533	-16.282602	1.3117031294759745e-59	1.7138621294670614e-58	
GRCh38_THOC2	-28.643782	-16.305092	9.080201243881668e-60	1.187725143530451e-58	
GRCh38_RANGRF	-28.66538	-16.305092	9.080201243881668e-60	1.187725143530451e-58	
GRCh38_MSRB1	-28.784924	-16.305092	9.080201243881668e-60	1.187725143530451e-58	
GRCh38_VPREB3	-29.364967	-16.305092	9.080201243881668e-60	1.187725143530451e-58	
GRCh38_CST3	-28.826166	-16.327581	6.282558471842385e-60	8.229965998158669e-59	
GRCh38_MFF	-28.683102	-16.327581	6.282558471842385e-60	8.229965998158669e-59	
GRCh38_SYPL1	-28.744104	-16.327581	6.282558471842385e-60	8.229965998158669e-59	
GRCh38_SP140	-28.743347	-16.327581	6.282558471842385e-60	8.229965998158669e-59	
GRCh38_GLUL	-29.035275	-16.327581	6.282558471842385e-60	8.229965998158669e-59	
GRCh38_ELF1	-28.791662	-16.327581	6.282558471842385e-60	8.229965998158669e-59	
GRCh38_MAP1LC3B	-28.754938	-16.35007	4.344689543532645e-60	5.704053177915509e-59	
GRCh38_CCDC57	-28.707256	-16.35007	4.344689543532645e-60	5.704053177915509e-59	
GRCh38_PPM1K	-28.716496	-16.35007	4.344689543532645e-60	5.704053177915509e-59	
GRCh38_PPIH	-28.70599	-16.35007	4.344689543532645e-60	5.704053177915509e-59	
GRCh38_FAM120A	-28.679495	-16.35007	4.344689543532645e-60	5.704053177915509e-59	
GRCh38_RFTN1	-28.77649	-16.37256	3.0030467976990955e-60	3.9616988509326037e-59	
GRCh38_ASF1B	-28.846601	-16.395052	2.0746583632385784e-60	2.7379624545210317e-59	
GRCh38_HMGCS1	-29.031002	-16.395052	2.0746583632385784e-60	2.7379624545210317e-59	
GRCh38_TRIAP1	-28.71932	-16.395052	2.0746583632385784e-60	2.7379624545210317e-59	
GRCh38_NDUFV3	-28.681301	-16.395052	2.0746583632385784e-60	2.7379624545210317e-59	
GRCh38_BZW1	-28.819439	-16.395052	2.0746583632385784e-60	2.7379624545210317e-59	
GRCh38_ECHS1	-28.858385	-16.395052	2.0746583632385784e-60	2.7379624545210317e-59	
GRCh38_ACOT7	-28.75967	-16.417542	1.4325580178578825e-60	1.8948010113904e-59	
GRCh38_VBP1	-28.713427	-16.417542	1.4325580178578825e-60	1.8948010113904e-59	
GRCh38_PSAP	-28.752945	-16.417542	1.4325580178578825e-60	1.8948010113904e-59	
GRCh38_DTD1	-28.74849	-16.440031	9.88687364186481e-61	1.3091711667469664e-59	
GRCh38_GEMIN7	-28.718792	-16.440031	9.88687364186481e-61	1.3091711667469664e-59	
GRCh38_VTI1B	-28.613989	-16.440031	9.88687364186481e-61	1.3091711667469664e-59	
GRCh38_EIF4G1	-28.688473	-16.440031	9.88687364186481e-61	1.3091711667469664e-59	
GRCh38_COA5	-28.646824	-16.440031	9.88687364186481e-61	1.3091711667469664e-59	
GRCh38_LIMS1	-28.71961	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_TMEM183A	-28.72379	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_CDC42SE2	-28.702953	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_RAD51C	-28.792597	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_PTPN1	-28.716312	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_ARL6IP5	-28.812752	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_VPS29	-28.734915	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_DDOST	-28.68809	-16.46252	6.820039359912005e-61	9.047646830722455e-60	
GRCh38_RNASEH1	-28.705982	-16.48501	4.702143833290647e-61	6.282630898009507e-60	
GRCh38_UPF2	-28.698256	-16.5075	3.240306314512823e-61	4.331071070121623e-60	
GRCh38_CAPRIN1	-28.776653	-16.5075	3.240306314512823e-61	4.331071070121623e-60	
GRCh38_NSRP1	-28.779419	-16.5075	3.240306314512823e-61	4.331071070121623e-60	
GRCh38_EXOSC1	-28.674751	-16.5075	3.240306314512823e-61	4.331071070121623e-60	
GRCh38_HIST1H1E	-29.186243	-16.52999	2.231810680607769e-61	2.987594418259623e-60	
GRCh38_AC004556.1	-28.682064	-16.52999	2.231810680607769e-61	2.987594418259623e-60	
GRCh38_SMARCA5	-28.774948	-16.552479	1.5364193246489512e-61	2.0582680937536593e-60	
GRCh38_ZNF428	-28.702625	-16.552479	1.5364193246489512e-61	2.0582680937536593e-60	
GRCh38_CELF2	-28.755596	-16.552479	1.5364193246489512e-61	2.0582680937536593e-60	
GRCh38_FUOM	-28.75219	-16.57497	1.0571662578139821e-61	1.4264707428563409e-60	
GRCh38_SARAF	-28.754116	-16.57497	1.0571662578139821e-61	1.4264707428563409e-60	
GRCh38_MPV17	-28.759953	-16.57497	1.0571662578139821e-61	1.4264707428563409e-60	
GRCh38_ITGAE	-28.802279	-16.57497	1.0571662578139821e-61	1.4264707428563409e-60	
GRCh38_EVL	-28.855215	-16.57497	1.0571662578139821e-61	1.4264707428563409e-60	
GRCh38_MED11	-28.684292	-16.59746	7.270393980965615e-62	9.828885521370969e-61	
GRCh38_CDK2AP2	-28.823627	-16.59746	7.270393980965615e-62	9.828885521370969e-61	
GRCh38_USF2	-28.710928	-16.59746	7.270393980965615e-62	9.828885521370969e-61	
GRCh38_MRPS18A	-28.69543	-16.59746	7.270393980965615e-62	9.828885521370969e-61	
GRCh38_STRAP	-28.798574	-16.59746	7.270393980965615e-62	9.828885521370969e-61	
GRCh38_RNASEH2B	-28.745369	-16.59746	7.270393980965615e-62	9.828885521370969e-61	
GRCh38_TLK1	-28.757902	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_UPF3A	-28.695457	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_TTF2	-28.825243	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_NENF	-28.653898	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_NAA20	-28.803192	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_SUZ12	-28.790651	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_PHF20	-28.780313	-16.61995	4.997510521922949e-62	6.771645846245022e-61	
GRCh38_ITGB7	-28.79996	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_MCM7	-28.811722	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_COMMD1	-28.712435	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_TUBG1	-28.73879	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_C9orf142	-28.698292	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_BAZ1B	-28.700565	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_VMP1	-28.911934	-16.642439	3.433449033410179e-62	4.664809307207686e-61	
GRCh38_ARF3	-28.73422	-16.664928	2.3577003469465736e-62	3.2180477917500096e-61	
GRCh38_ICAM3	-28.827633	-16.664928	2.3577003469465736e-62	3.2180477917500096e-61	
GRCh38_PPIF	-28.863071	-16.664928	2.3577003469465736e-62	3.2180477917500096e-61	
GRCh38_TRIM44	-28.757309	-16.664928	2.3577003469465736e-62	3.2180477917500096e-61	
GRCh38_GPBP1	-28.770775	-16.664928	2.3577003469465736e-62	3.2180477917500096e-61	
GRCh38_RFXANK	-28.761494	-16.664928	2.3577003469465736e-62	3.2180477917500096e-61	
GRCh38_DKC1	-28.788254	-16.687418	1.6181833272845036e-62	2.2137846259965474e-61	
GRCh38_NTMT1	-28.737848	-16.709908	1.110063818129765e-62	1.5192285449203427e-61	
GRCh38_MIS18BP1	-28.918758	-16.732397	7.611132469930449e-63	1.0420583297503387e-61	
GRCh38_LMAN1	-28.822762	-16.732397	7.611132469930449e-63	1.0420583297503387e-61	
GRCh38_H2AFJ	-28.817783	-16.732397	7.611132469930449e-63	1.0420583297503387e-61	
GRCh38_TRAPPC6A	-28.801395	-16.732397	7.611132469930449e-63	1.0420583297503387e-61	
GRCh38_SDHAF3	-28.763659	-16.732397	7.611132469930449e-63	1.0420583297503387e-61	
GRCh38_PHIP	-28.859278	-16.754889	5.215929594669988e-63	7.1884182766636814e-62	
GRCh38_MCM3	-28.91326	-16.777378	3.5726894266674476e-63	4.925673716346717e-62	
GRCh38_RABEP1	-28.81187	-16.777378	3.5726894266674476e-63	4.925673716346717e-62	
GRCh38_HIST1H2AH	-29.286293	-16.777378	3.5726894266674476e-63	4.925673716346717e-62	
GRCh38_EIF4E2	-28.778233	-16.822357	1.6736539149290278e-63	2.3101633843654605e-62	
GRCh38_TIAL1	-28.751905	-16.822357	1.6736539149290278e-63	2.3101633843654605e-62	
GRCh38_MRPL2	-28.831001	-16.822357	1.6736539149290278e-63	2.3101633843654605e-62	
GRCh38_NAALADL2-AS2	-29.023464	-16.844847	1.1446494467054796e-63	1.5873844594382403e-62	
GRCh38_NDUFA10	-28.743462	-16.844847	1.1446494467054796e-63	1.5873844594382403e-62	
GRCh38_GNB2	-28.811598	-16.844847	1.1446494467054796e-63	1.5873844594382403e-62	
GRCh38_PSMD7	-28.922142	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_AMD1	-28.774485	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_LSM1	-28.744051	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_ZNRD1	-28.777802	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_ADRM1	-28.91032	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_TIMM17B	-28.759962	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_UQCC3	-28.83546	-16.867336	7.824569346955751e-64	1.0863748454556097e-62	
GRCh38_CNIH1	-28.803755	-16.889826	5.3460064635601395e-64	7.442866298600173e-63	
GRCh38_SSU72	-28.774141	-16.889826	5.3460064635601395e-64	7.442866298600173e-63	
GRCh38_EMD	-28.749075	-16.889826	5.3460064635601395e-64	7.442866298600173e-63	
GRCh38_ZCCHC17	-28.809608	-16.912315	3.65072909846429e-64	5.088642987776904e-63	
GRCh38_POP5	-28.759783	-16.912315	3.65072909846429e-64	5.088642987776904e-63	
GRCh38_AIP	-28.83157	-16.912315	3.65072909846429e-64	5.088642987776904e-63	
GRCh38_ALDOC	-29.009802	-16.912315	3.65072909846429e-64	5.088642987776904e-63	
GRCh38_GSPT1	-28.807068	-16.934807	2.4917864836122138e-64	3.4965836123283103e-63	
GRCh38_BCLAF1	-28.873045	-16.934807	2.4917864836122138e-64	3.4965836123283103e-63	
GRCh38_ADSL	-28.787832	-16.934807	2.4917864836122138e-64	3.4965836123283103e-63	
GRCh38_TRIM56	-28.876204	-16.957296	1.6998990549684033e-64	2.3882066960771935e-63	
GRCh38_MKNK2	-29.044111	-16.957296	1.6998990549684033e-64	2.3882066960771935e-63	
GRCh38_FAM133B	-28.775566	-16.957296	1.6998990549684033e-64	2.3882066960771935e-63	
GRCh38_COMMD4	-28.779358	-16.957296	1.6998990549684033e-64	2.3882066960771935e-63	
